CD_MUN,NM_MUN,pop_total,pop_urbana,pop_rural,health_e2sfca,education_e2sfca,extension_e2sfca,health_pct,education_pct,extension_pct,composite_pct,quintile,underserved
4108551,Godoy Moreira,2977.0,1598.0,1379.0,0.002914226042243669,0.0782433105054871,0.0,56.14035087719298,71.17794486215539,17.669172932330827,48.1203007518797,3.0,False
4108601,Goioerê,28437.0,26358.0,2079.0,0.0032069508751089533,0.025546643582848926,0.0,64.91228070175438,21.052631578947366,17.669172932330827,17.167919799498748,1.0,True
4108650,Goioxim,6566.0,2472.0,4094.0,0.0011494525244327045,0.06527332430790059,0.0,4.260651629072681,62.907268170426065,17.669172932330827,6.7669172932330826,1.0,True
4108700,Grandes Rios,5641.0,3420.0,2221.0,0.0023555747243470568,0.06537765616292539,0.0,40.852130325814535,63.1578947368421,17.669172932330827,31.32832080200501,2.0,False
4108809,Guaíra,32097.0,28692.0,3405.0,0.0028733720282340483,0.03451180537569081,0.0,54.88721804511278,32.08020050125313,17.669172932330827,18.045112781954884,1.0,True
4108908,Guairaçá,6587.0,5593.0,994.0,0.003037456303739386,0.033167293326195085,6.927846854826784e-05,59.3984962406015,30.32581453634085,94.73684210526315,76.94235588972431,4.0,False
4108957,Guamiranga,7856.0,2477.0,5379.0,0.001787609528705642,0.13888482915802292,1.0094316410575226e-05,24.81203007518797,95.23809523809523,51.62907268170426,68.42105263157895,4.0,False
4109005,Guapirama,4626.0,3593.0,1033.0,0.002754610305412869,0.05426934716562849,7.699086756148197e-05,50.37593984962406,53.88471177944862,96.2406015037594,84.9624060150376,5.0,False
4109104,Guaporema,2191.0,1767.0,424.0,0.0032260064059644795,0.015025541005519151,5.318438158096332e-06,65.6641604010025,9.523809523809524,40.35087719298245,27.44360902255639,,False
4109203,Guaraci,4748.0,3906.0,842.0,0.0037554806472763136,0.005941127757839558,0.0,76.69172932330827,3.7593984962406015,17.669172932330827,13.533834586466165,1.0,True
4109302,Guaraniaçu,13735.0,8083.0,5652.0,0.0012083334971767935,0.07310138447744291,0.0,5.263157894736842,67.16791979949875,17.669172932330827,9.523809523809524,1.0,True
4109401,Guarapuava,182093.0,169606.0,12487.0,0.0031758151377457937,0.08162814981847155,5.7790166138553666e-05,64.41102756892231,73.93483709273183,92.4812030075188,93.98496240601504,5.0,False
4109500,Guaraqueçaba,7430.0,2744.0,4686.0,0.001248519858294273,0.13596211168236885,2.073208400235434e-05,6.015037593984962,94.48621553884712,65.91478696741855,63.90977443609023,4.0,False
4109609,Guaratuba,42062.0,38549.0,3513.0,0.002694441118223905,0.08772223912671118,1.358807442482686e-05,49.373433583959894,77.44360902255639,56.89223057644111,76.69172932330827,4.0,False
4109658,Honório Serpa,4941.0,2282.0,2659.0,0.002240197121135266,0.12918095491876702,2.108268428427025e-05,38.34586466165413,91.72932330827066,66.66666666666666,82.70676691729322,5.0,False
4109708,Ibaiti,28830.0,23530.0,5300.0,0.002173509033022568,0.03646333163702886,6.979525643919286e-05,36.09022556390977,34.335839598997495,94.9874686716792,62.531328320802004,4.0,False
4109757,Ibema,6218.0,5213.0,1005.0,0.001548820731627934,0.08557499460325482,1.0004623055076529e-05,14.285714285714285,76.19047619047619,51.127819548872175,44.86215538847117,3.0,False
4109807,Ibiporã,51603.0,50639.0,964.0,0.006364845706711225,0.02231533458308524,1.4173510440317704e-05,96.99248120300751,18.045112781954884,58.1453634085213,70.17543859649122,4.0,False
4109906,Icaraíma,8991.0,7117.0,1874.0,0.0023133982405543676,0.01832774921572155,1.711694686689638e-05,39.34837092731829,13.283208020050125,61.904761904761905,25.93984962406015,2.0,False
4110003,Iguaraçu,5338.0,4859.0,479.0,0.006052906976269944,0.034639331912970604,4.363866556069114e-05,96.2406015037594,32.33082706766917,85.96491228070175,90.47619047619048,,False
4110052,Iguatu,2144.0,1542.0,602.0,0.002806896097965388,0.05385966083016015,3.993276267317848e-06,52.63157894736842,53.1328320802005,37.84461152882205,46.365914786967416,3.0,False
4110078,Imbaú,14249.0,9553.0,4696.0,0.0032147881170425845,0.08586425656132736,0.0,65.41353383458647,76.44110275689223,17.669172932330827,58.39598997493734,3.0,False
